date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.584,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,0,0.702,weights,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.584,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,1,0.598,left,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.584,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,2,0.184,weights,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.584,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,3,0.783,right,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.584,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,4,0.317,weights,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,0,0.399,weights,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,1,0.730,left,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,2,0.218,weights,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,3,1.350,right,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,4,0.132,weights,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,5,0.819,left,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,3.663,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,6,0.016,weights,7,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,2,2.168,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,0,0.367,weights,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,2,2.168,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,1,0.834,left,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,2,2.168,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,2,0.099,weights,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,2,2.168,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,3,0.753,right,5,1.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,2,2.168,0,1,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,4,0.115,weights,5,1.00,0
