date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,2,2.746,1,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,0,0.515,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,2,2.746,1,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,1,0.684,left,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,2,2.746,1,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,2,0.299,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,2,2.746,1,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,3,0.866,right,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,2,2.746,1,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,4,0.383,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,3,2.222,1,1,0.88,faceMorph067.jpg,0.34,2.00,0.68,houseMorph020.jpg,0.60,0.33,0.20,0,0.383,weights,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,3,2.222,1,1,0.88,faceMorph067.jpg,0.34,2.00,0.68,houseMorph020.jpg,0.60,0.33,0.20,1,0.718,left,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,3,2.222,1,1,0.88,faceMorph067.jpg,0.34,2.00,0.68,houseMorph020.jpg,0.60,0.33,0.20,2,0.249,weights,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,3,2.222,1,1,0.88,faceMorph067.jpg,0.34,2.00,0.68,houseMorph020.jpg,0.60,0.33,0.20,3,0.750,right,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,1,3,2.222,1,1,0.88,faceMorph067.jpg,0.34,2.00,0.68,houseMorph020.jpg,0.60,0.33,0.20,4,0.122,weights,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,2,4,2.620,0,1,-1.26,faceMorph024.jpg,-0.52,1.00,-0.52,houseMorph087.jpg,-0.74,1.00,-0.74,0,0.515,weights,5,0.67,5
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,2,4,2.620,0,1,-1.26,faceMorph024.jpg,-0.52,1.00,-0.52,houseMorph087.jpg,-0.74,1.00,-0.74,1,0.884,left,5,0.67,5
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,2,4,2.620,0,1,-1.26,faceMorph024.jpg,-0.52,1.00,-0.52,houseMorph087.jpg,-0.74,1.00,-0.74,2,0.267,weights,5,0.67,5
