date, psychopy_version, exp_version, face_version, house_version, subject, block, trial, image, actual_val, input_val, rt, error, total_error, accuracy, min_accuracy
2019_Feb_12_1427,3.0.2,3.0.2,0,1,999,1,0,faceMorph025.jpg,-0.50,-0.33,4.747,0.17,0.17,83.00,70.00
2019_Feb_12_1427,3.0.2,3.0.2,0,1,999,1,1,houseMorph083.jpg,-0.66,-0.50,3.974,0.16,0.33,83.50,70.00
2019_Feb_12_1427,3.0.2,3.0.2,0,1,999,1,2,faceMorph025.jpg,-0.50,-0.65,3.226,0.15,0.48,84.00,70.00
