Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
99	1	1	0.0000	0.0000	0.0000	-1	90.0000
99	1	2	0.1027	-0.1027	0.0892	-1	33.0101
99	1	3	0.2029	-0.2029	0.1690	-1	-1.0000
99	1	4	0.2995	-0.2995	0.2349	-1	-1.0000
99	1	5	0.3994	-0.3994	0.3118	-1	-1.0000
99	1	6	0.4966	-0.4966	0.3892	-1	-1.0000
99	1	7	0.5810	-0.5810	0.4590	-1	-1.0000
99	1	8	0.6579	-0.6579	0.5312	-1	-1.0000
99	1	9	0.7299	-0.7299	0.6048	-1	-1.0000
99	1	10	0.7909	-0.7909	0.6737	-1	-1.0000
99	1	11	0.8485	-0.8485	0.7413	-1	-1.0000
99	1	12	0.9013	-0.9013	0.8072	-1	-1.0000
99	1	13	0.9417	-0.9417	0.8572	-1	-1.0000
99	1	14	0.9781	-0.9781	0.9017	-1	-1.0000
99	1	15	1.0107	-1.0107	0.9395	-1	-1.0000
99	1	16	1.0387	-1.0387	0.9719	-1	-1.0000
99	1	17	1.0638	-1.0638	1.0011	-1	-1.0000
99	1	18	1.0801	-1.0801	1.0360	-1	-1.0000
99	1	19	1.0924	-1.0924	1.0684	-1	-1.0000
99	1	20	1.0995	-1.0995	1.0975	-1	-1.0000
99	1	21	1.1032	-1.1032	1.1217	-1	-1.0000
99	1	22	1.1058	-1.1058	1.1421	-1	-1.0000
99	1	23	1.1068	-1.1068	1.1538	-1	-1.0000
99	1	24	1.1071	-1.1071	1.1610	-1	-1.0000
99	1	25	1.1071	-1.1071	1.1659	-1	-1.0000
99	1	26	1.1071	-1.1071	1.1707	-1.919192e-01	-1.0000
99	1	27	1.1035	-1.1035	1.1778	1	-1.0000
99	1	28	1.0953	-1.0953	1.1874	1	-1.0000
99	1	29	1.0889	-1.0889	1.1955	1	-1.0000
99	1	30	1.0839	-1.0839	1.2017	1	-1.0000
99	1	31	1.0819	-1.0819	1.2037	1	-1.0000
99	1	32	1.0812	-1.0812	1.2043	1	-1.0000
99	1	33	1.0812	-1.0812	1.2043	1	-1.0000
99	1	34	1.0812	-1.0812	1.2043	1	-1.0000
99	1	35	1.0802	-1.0802	1.2025	1	-1.0000
99	1	36	1.0782	-1.0782	1.1986	1	-1.0000
99	1	37	1.0735	-1.0735	1.1889	1	-1.0000
99	1	38	1.0687	-1.0687	1.1782	1	-1.0000
99	1	39	1.0646	-1.0646	1.1675	1	-1.0000
99	1	40	1.0619	-1.0619	1.1536	1	-1.0000
99	1	41	1.0597	-1.0597	1.1380	1	-1.0000
99	1	42	1.0546	-1.0546	1.1215	1	-1.0000
99	1	43	1.0470	-1.0470	1.1055	1	-1.0000
99	1	44	1.0369	-1.0369	1.0900	1	-1.0000
99	1	45	1.0213	-1.0213	1.0762	1	-1.0000
99	1	46	1.0009	-1.0009	1.0626	1	-1.0000
99	1	47	0.9704	-0.9704	1.0491	1	-1.0000
99	1	48	0.9378	-0.9378	1.0388	1	-1.0000
