Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
21	1.0000	Respond Naturally	Broccoli	6.0000	6.0000	6.0000	4	1.0000	2.1849	0.8407	-0.0870	0.0000	0.8407	0.2471	1.0000	0.2855	0.2893	-0.0037	1.2955
21	2.0000	Respond Naturally	ProMax	1.0000	4.0000	3.0000	2	-1.0000	1.5964	0.3697	-0.2855	0.0000	0.3697	0.1990	-1.0000	0.1024	0.1024	-0.0000	0.3260
21	3.0000	Respond Naturally	Broccoli	3.0000	3.0000	4.0000	1	1.0000	3.0576	2.2173	-0.3903	0.0000	2.2173	0.1872	1.0000	0.3173	0.3173	-0.0000	0.4256
21	4.0000	Respond Naturally	SunChips	2.0000	3.0000	3.0000	2	-1.0000	2.0156	0.5877	-0.0897	0.0000	0.5877	0.1015	-1.0000	0.1038	0.1042	-0.0004	0.3008
21	5.0000	Respond Naturally	Cauliflower	2.0000	4.0000	4.0000	2	1.0000	1.9827	1.0586	-0.0853	0.0000	1.0586	0.1324	1.0000	0.1410	0.1411	-0.0000	0.3803
21	6.0000	Respond Naturally	DriedHerring	4.0000	5.0000	4.0000	1	1.0000	1.9813	1.0240	0.0538	0.0000	1.0240	0.1237	1.0000	0.1369	0.1472	-0.0103	0.2695
21	7.0000	Respond Naturally	GreenApple	6.0000	6.0000	6.0000	4	1.0000	1.3773	0.5540	0.0224	0.0000	0.5540	0.2014	1.0000	0.0052	0.0435	-0.0383	-0.2691
21	8.0000	Respond Naturally	SunChips	1.0000	5.0000	2.0000	4	-1.0000	1.3279	0.5044	-0.1083	0.0000	0.5044	0.1405	-1.0000	0.1363	0.1363	-0.0000	0.2428
21	9.0000	Respond Naturally	BabyFoodSweetPotatos	2.0000	5.0000	4.0000	2	-1.0000	2.0501	1.2433	0.0724	0.0000	1.2433	0.1062	-1.0000	0.1655	0.1702	-0.0048	0.2982
21	10.0000	Respond Naturally	FrozenPeas	6.0000	3.0000	6.0000	6	1.0000	1.5463	0.4369	-0.1453	0.0000	0.4369	0.1709	1.0000	0.0235	0.0556	-0.0321	-0.1797
21	11.0000	Decrease Desire	Bananas	5.0000	5.0000	5.0000	2	1.0000	2.7719	0.4871	0.2186	0.0000	0.4871	0.0993	1.0000	0.0181	0.0269	-0.0088	0.1242
21	12.0000	Decrease Desire	AllBranBar	1.0000	4.0000	3.0000	1	-1.0000	4.3005	0.9070	-0.2664	0.0000	0.9070	0.0704	-1.0000	0.0411	0.0418	-0.0007	0.1483
21	13.0000	Decrease Desire	Spinach	6.0000	3.0000	5.0000	4	-1.0000	6.8690	4.9036	-0.3207	0.0000	4.9036	0.1351	-1.0000	0.1336	0.1336	-0.0000	0.3020
21	14.0000	Decrease Desire	CoffeeCrisp	1.0000	4.0000	2.0000	1	-1.0000	2.3856	1.3099	-0.0053	0.0000	1.3099	0.1411	-1.0000	0.0281	0.0416	-0.0135	-0.1019
21	15.0000	Decrease Desire	AllBranBar	2.0000	5.0000	1.0000	3	-1.0000	1.4959	0.5546	0.1670	0.0000	0.5546	0.1378	-1.0000	0.0196	0.0359	-0.0163	-0.1022
21	16.0000	Decrease Desire	GreenGrapes	2.0000	4.0000	4.0000	1	1.0000	4.0151	2.9560	-0.1385	0.0000	2.9560	0.1483	1.0000	0.1254	0.1316	-0.0062	0.1755
21	17.0000	Decrease Desire	GreenPepper	4.0000	4.0000	4.0000	2	1.0000	3.6283	0.8735	0.0419	0.0000	0.8735	0.1915	1.0000	0.0067	0.0141	-0.0073	-0.0795
21	18.0000	Decrease Desire	CannedArtichoke	5.0000	3.0000	6.0000	5	1.0000	6.0971	3.8122	0.4643	0.0000	3.8122	0.0814	1.0000	0.0364	0.0568	-0.0204	0.1200
21	19.0000	Decrease Desire	Onion	3.0000	5.0000	4.0000	2	-1.0000	4.3670	3.5097	-0.2107	0.0000	3.5097	0.2294	-1.0000	0.1701	0.1701	-0.0000	0.2272
21	20.0000	Decrease Desire	EnglishCucumber	6.0000	3.0000	6.0000	5	-1.0000	2.7713	1.1082	-0.0311	0.0000	1.1082	0.0902	-1.0000	0.0828	0.0829	-0.0000	0.2149
21	21.0000	Decrease Desire	BabyFoodCarrots	4.0000	5.0000	4.0000	3	1.0000	4.6199	3.7125	0.2432	0.0000	3.7125	0.1919	1.0000	0.0957	0.0957	-0.0000	0.1758
21	22.0000	Decrease Desire	Caramilk	1.0000	6.0000	1.0000	5	-1.0000	2.0665	1.2429	-0.4766	0.0000	1.2429	0.1302	-1.0000	0.1382	0.1382	-0.0000	0.2412
21	23.0000	Decrease Desire	Tempeh	4.0000	5.0000	5.0000	4	-1.0000	4.5524	3.7288	-0.2122	0.0000	3.7288	0.1014	-1.0000	0.2481	0.2488	-0.0007	0.3737
21	24.0000	Decrease Desire	RomaineLettuce	5.0000	5.0000	6.0000	4	-1.0000	7.2554	6.5662	-0.0000	0.0000	6.5662	0.1237	-1.0000	0.1225	0.1252	-0.0027	0.1443
21	25.0000	Decrease Desire	SkimMilk	1.0000	4.0000	4.0000	1	-1.0000	2.2006	1.0915	0.1673	0.0000	1.0915	0.1100	-1.0000	0.0200	0.0315	-0.0115	-0.0870
