Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
21	1	1	0.0000	0.0000	0.0000	-1	0.0000
21	1	2	0.0000	0.0000	0.0210	-1	0.0000
21	1	3	0.0000	0.0000	0.0342	-1	-0.3341
21	1	4	-0.0085	-0.0085	0.0550	-1	-0.5921
21	1	5	-0.0287	-0.0287	0.0912	-1	-0.7747
21	1	6	-0.0481	-0.0481	0.1180	-1	-0.7288
21	1	7	-0.0712	-0.0712	0.1527	-1	-0.5892
21	1	8	-0.0774	-0.0774	0.1632	-1	-0.8684
21	1	9	-0.0813	-0.0813	0.1687	-1	-0.5713
21	1	10	-0.0828	-0.0828	0.1717	-1	-0.8703
21	1	11	-0.0843	-0.0843	0.1733	-1	-0.9368
21	1	12	-0.0843	-0.0843	0.1733	-1	-0.9368
21	1	13	-0.0843	-0.0843	0.1733	-1	-0.9368
21	1	14	-0.0843	-0.0843	0.1733	-1	-0.9368
21	1	15	-0.0843	-0.0843	0.1733	-1	-0.9368
21	1	16	-0.0843	-0.0843	0.1733	-1	-0.3168
21	1	17	-0.0844	-0.0844	0.1748	-1	-0.0568
21	1	18	-0.0888	-0.0888	0.1767	-1	-1.0000
21	1	19	-0.1102	-0.1102	0.1915	-1	-0.9634
21	1	20	-0.1447	-0.1447	0.2235	-1	-0.7875
21	1	21	-0.1894	-0.1894	0.2820	-1	-0.8077
21	1	22	-0.2303	-0.2303	0.3389	-1	-0.5682
21	1	23	-0.2545	-0.2545	0.3899	-1	-0.5463
21	1	24	-0.2859	-0.2859	0.4573	-1	-0.5568
21	1	25	-0.3258	-0.3258	0.5367	-1	-0.5968
21	1	26	-0.3656	-0.3656	0.6046	-1	-0.5891
21	1	27	-0.4070	-0.4070	0.6725	-1	-0.6292
21	1	28	-0.4498	-0.4498	0.7322	-1	-0.6323
21	1	29	-0.4839	-0.4839	0.7760	-1	-0.6217
21	1	30	-0.5262	-0.5262	0.8291	-1	-0.6256
21	1	31	-0.5610	-0.5610	0.8694	-1	-0.5697
21	1	32	-0.6092	-0.6092	0.9282	-1	-0.5190
21	1	33	-0.6603	-0.6603	0.9902	-1	-0.4476
21	1	34	-0.7003	-0.7003	1.0380	-1	-0.5574
21	1	35	-0.7290	-0.7290	1.0669	-1	-0.6181
21	1	36	-0.7451	-0.7451	1.0832	-1	-0.6586
21	1	37	-0.7485	-0.7485	1.0836	-1	-0.6617
21	1	38	-0.7485	-0.7485	1.0836	-1	-0.6617
21	1	39	-0.7485	-0.7485	1.0836	7.979798e-01	-0.1554
21	1	40	-0.7469	-0.7469	1.0762	1	0.5689
21	1	41	-0.7315	-0.7315	1.0658	1	0.7302
21	1	42	-0.6964	-0.6964	1.0519	1	0.8569
21	1	43	-0.5900	-0.5900	1.0292	1	0.9279
21	1	44	-0.3999	-0.3999	1.0052	1	0.9221
21	1	45	-0.1272	-0.1272	0.9907	1	0.9823
21	1	46	0.1184	0.1184	0.9894	1	1.0000
21	1	47	0.3510	0.3510	0.9881	1	1.0000
21	1	48	0.5626	0.5626	0.9743	1	1.0000
21	1	49	0.7191	0.7191	0.9559	1	1.0000
21	1	50	0.8072	0.8072	0.9559	1	1.0000
21	1	51	0.8556	0.8556	0.9559	1	1.0000
21	1	52	0.8747	0.8747	0.9559	1	1.0000
21	1	53	0.8750	0.8750	0.9559	1	1.0000
21	1	54	0.8795	0.8795	0.9523	1	1.0000
21	1	55	0.9044	0.9044	0.9333	1	1.0000
21	1	56	0.9473	0.9473	0.9124	1	1.0000
21	1	57	0.9578	0.9578	0.9088	1	1.0000
21	1	58	0.9591	0.9591	0.9088	1	1.0000
21	1	59	0.9593	0.9593	0.9088	1	1.0000
21	1	60	0.9593	0.9593	0.9088	1	1.0000
21	1	61	0.9617	0.9617	0.9124	1	1.0000
21	1	62	0.9658	0.9658	0.9154	1	1.0000
21	1	63	0.9711	0.9711	0.9232	1	1.0000
21	1	64	0.9729	0.9729	0.9319	1	1.0000
21	1	65	0.9760	0.9760	0.9426	1	1.0000
21	1	66	0.9800	0.9800	0.9531	1	1.0000
21	1	67	0.9839	0.9839	0.9620	1	1.0000
21	1	68	0.9864	0.9864	0.9739	1	1.0000
21	1	69	0.9884	0.9884	0.9820	1	1.0000
21	1	70	0.9922	0.9922	0.9909	1	1.0000
21	1	71	0.9981	0.9981	0.9967	1	1.0000
21	1	72	0.9988	0.9988	0.9988	1	1.0000
21	1	73	1.0000	1.0000	1.0000	1	1.0000
21	1	74	1.0000	1.0000	1.0000	1	1.0000
21	1	75	1.0000	1.0000	1.0000	1	1.0000
21	1	76	1.0000	1.0000	1.0000	1	1.0000
21	1	77	1.0000	1.0000	1.0000	1	1.0000
21	1	78	1.0000	1.0000	1.0000	1	1.0000
21	1	79	1.0000	1.0000	1.0000	1	1.0000
21	1	80	1.0000	1.0000	1.0000	1	1.0000
21	1	81	1.0000	1.0000	1.0000	1	1.0000
21	1	82	1.0000	1.0000	1.0000	1	1.0000
21	1	83	1.0000	1.0000	1.0000	1	1.0000
21	1	84	1.0000	1.0000	1.0000	1	1.0000
21	1	85	1.0000	1.0000	1.0000	1	1.0000
21	1	86	1.0000	1.0000	1.0000	1	1.0000
21	1	87	1.0000	1.0000	1.0000	1	1.0000
