Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
104	1	1	0.0000	0.0000	0.0000	-1	-0.0285
104	1	2	-0.0021	-0.0021	0.1006	-1	-0.0175
104	1	3	-0.0034	-0.0034	0.2104	-3.030303e-02	0.0355
104	1	4	0.0005	0.0005	0.3050	1	0.1854
104	1	5	0.0103	0.0103	0.3627	1	0.1123
104	1	6	0.0172	0.0172	0.4210	1	0.1501
104	1	7	0.0249	0.0249	0.4743	1	0.0952
104	1	8	0.0287	0.0287	0.5145	1	0.2455
104	1	9	0.0343	0.0343	0.5360	1	0.2086
104	1	10	0.0391	0.0391	0.5543	1	0.3907
104	1	11	0.0473	0.0473	0.5710	1	0.3585
104	1	12	0.0567	0.0567	0.5954	1	0.2349
104	1	13	0.0602	0.0602	0.6075	1	0.5469
104	1	14	0.0753	0.0753	0.6239	1	0.8326
104	1	15	0.1117	0.1117	0.6470	1	0.9347
104	1	16	0.1595	0.1595	0.6699	1	0.8717
104	1	17	0.1923	0.1923	0.6891	1	0.8082
104	1	18	0.2083	0.2083	0.6993	1	0.9398
104	1	19	0.2295	0.2295	0.7096	1	0.8848
104	1	20	0.2571	0.2571	0.7251	1	0.8498
104	1	21	0.2758	0.2758	0.7364	1	1.0000
104	1	22	0.2774	0.2774	0.7364	1	1.0000
104	1	23	0.2774	0.2774	0.7364	1	1.0000
104	1	24	0.2774	0.2774	0.7364	1	1.0000
104	1	25	0.2774	0.2774	0.7364	1	1.0000
104	1	26	0.2774	0.2774	0.7364	1	1.0000
104	1	27	0.2871	0.2871	0.7364	1	1.0000
104	1	28	0.4528	0.4528	0.7934	1	1.0000
104	1	29	0.7813	0.7813	0.8536	1	1.0000
104	1	30	1.1657	1.1657	0.9155	1	1.0000
104	1	31	1.4092	1.4092	0.9803	1	1.0000
104	1	32	1.4714	1.4714	1.0082	1	1.0000
104	1	33	1.4743	1.4743	1.0123	1	1.0000
104	1	34	1.4743	1.4743	1.0181	1	1.0000
104	1	35	1.4733	1.4733	1.0214	-1	-0.1717
104	1	36	1.4539	1.4539	1.0221	-1	-1.0000
104	1	37	1.4041	1.4041	1.0116	-1	-1.0000
104	1	38	1.3033	1.3033	0.9827	-1	-1.0000
104	1	39	1.1884	1.1884	0.9538	-1	-1.0000
104	1	40	1.1132	1.1132	0.9398	-1	-1.0000
104	1	41	1.0923	1.0923	0.9388	-1	-1.0000
104	1	42	1.0895	1.0895	0.9388	-1	-0.2929
104	1	43	1.0863	1.0863	0.9398	-1	1.0000
104	1	44	1.0739	1.0739	0.9507	-1	0.4653
104	1	45	1.0413	1.0413	0.9656	-1	0.1301
104	1	46	1.0098	1.0098	0.9799	-1	0.0096
104	1	47	1.0000	1.0000	0.9864	-1	0.5161
104	1	48	1.0000	1.0000	0.9923	-1	0.2831
