Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
62	1	1	0.000	-0.0000	0.0000	0.0000	1	0.1579
62	1	2	0.017	-0.0031	0.0031	0.0251	1	0.2636
62	1	3	0.034	-0.0078	0.0078	0.0473	1	0.1675
62	1	4	0.050	-0.0110	0.0110	0.0710	1	0.2606
62	1	5	0.067	-0.0141	0.0141	0.0858	1	0.0085
62	1	6	0.084	-0.0141	0.0141	0.1006	1	0.0084
62	1	7	0.101	-0.0141	0.0141	0.1228	1	0.0082
62	1	8	0.118	-0.0141	0.0141	0.1287	1	0.0082
62	1	9	0.135	-0.0141	0.0141	0.1331	1	0.0082
62	1	10	0.151	-0.0141	0.0141	0.1346	1	0.0081
62	1	11	0.168	-0.0141	0.0141	0.1376	1	0.0081
62	1	12	0.185	-0.0141	0.0141	0.1391	1	0.0081
62	1	13	0.202	-0.0141	0.0141	0.1494	1	0.0080
62	1	14	0.219	-0.0141	0.0141	0.1612	1	0.0080
62	1	15	0.235	-0.0141	0.0141	0.1716	1	0.0079
62	1	16	0.252	-0.0141	0.0141	0.1805	1	0.0078
62	1	17	0.269	-0.0141	0.0141	0.1820	1	0.0078
62	1	18	0.286	-0.0141	0.0141	0.1849	1	0.0078
62	1	19	0.303	-0.0141	0.0141	0.1864	1	0.0078
62	1	20	0.319	-0.0141	0.0141	0.1864	1	0.0078
62	1	21	0.336	-0.0141	0.0141	0.1879	1	0.0078
62	1	22	0.353	-0.0141	0.0141	0.1923	1	0.0077
62	1	23	0.370	-0.0141	0.0141	0.1923	1	0.0077
62	1	24	0.387	-0.0141	0.0141	0.1923	1	0.0077
62	1	25	0.403	-0.0141	0.0141	0.1923	1	0.0077
62	1	26	0.420	-0.0141	0.0141	0.1923	1	0.0077
62	1	27	0.437	-0.0141	0.0141	0.1923	1	0.0077
62	1	28	0.454	-0.0141	0.0141	0.1923	1	0.0077
62	1	29	0.471	-0.0141	0.0141	0.1923	1	0.0077
62	1	30	0.487	-0.0141	0.0141	0.1923	1	0.0077
62	1	31	0.504	-0.0141	0.0141	0.1923	1	0.0077
62	1	32	0.521	-0.0141	0.0141	0.1923	1	0.0077
62	1	33	0.538	-0.0141	0.0141	0.1923	1	0.0077
62	1	34	0.554	-0.0141	0.0141	0.1923	1	0.0077
62	1	35	0.571	-0.0141	0.0141	0.1923	1	0.0077
62	1	36	0.588	-0.0141	0.0141	0.1923	1	0.0077
62	1	37	0.605	-0.0141	0.0141	0.1923	1	0.0077
62	1	38	0.622	-0.0141	0.0141	0.1923	1	0.0077
62	1	39	0.638	-0.0141	0.0141	0.1923	1	0.0077
62	1	40	0.655	-0.0141	0.0141	0.1923	1	0.0077
62	1	41	0.672	-0.0141	0.0141	0.1923	1	0.0077
62	1	42	0.689	-0.0141	0.0141	0.1923	1	0.0077
62	1	43	0.706	-0.0141	0.0141	0.1923	1	0.0077
62	1	44	0.722	-0.0141	0.0141	0.1923	1	0.0077
62	1	45	0.739	-0.0141	0.0141	0.1997	1	0.8050
62	1	46	0.756	-0.0705	0.0705	0.2648	1	0.9380
62	1	47	0.773	-0.1803	0.1803	0.3624	1	1.0000
62	1	48	0.790	-0.2915	0.2915	0.4467	1	1.0000
62	1	49	0.806	-0.4404	0.4404	0.5444	1	1.0000
62	1	50	0.823	-0.6113	0.6113	0.6317	1	1.0000
62	1	51	0.840	-0.8809	0.8809	0.8121	1	1.0000
62	1	52	0.857	-1.0376	1.0376	0.9142	1	1.0000
62	1	53	0.874	-1.0956	1.0956	0.9556	1	1.0000
62	1	54	0.890	-1.1034	1.1034	0.9601	-1	1.0000
62	1	55	0.907	-1.1034	1.1034	0.9601	-1	1.0000
62	1	56	0.924	-1.1034	1.1034	0.9601	-1	1.0000
62	1	57	0.941	-1.0893	1.0893	0.9601	-1	1.0000
62	1	58	0.958	-1.0533	1.0533	0.9601	-1	1.0000
62	1	59	0.974	-1.0094	1.0094	0.9601	-1	1.0000
62	1	60	0.991	-0.9248	0.9248	0.9601	-1	0.9793
62	1	61	1.008	-0.6897	0.6897	0.9601	-1	0.7410
62	1	62	1.025	-0.4734	0.4734	0.9601	-1	0.7107
62	1	63	1.042	-0.2555	0.2555	0.9601	-1	0.6979
62	1	64	1.058	0.0172	-0.0172	0.9601	-1	0.6891
62	1	65	1.075	0.2774	-0.2774	0.9601	-1	0.6832
62	1	66	1.092	0.5031	-0.5031	0.9601	-1	-1.0000
62	1	67	1.109	0.7085	-0.7085	0.9763	-1	-0.9810
62	1	68	1.126	0.8558	-0.8558	0.9926	-1	-1.0000
62	1	69	1.142	0.9138	-0.9138	1.0074	-1	-1.0000
62	1	70	1.159	0.9248	-0.9248	1.0133	-1	-1.0000
62	1	71	1.176	0.9310	-0.9310	1.0178	-1	-1.0000
62	1	72	1.193	0.9310	-0.9310	1.0192	-1	-1.0000
62	1	73	1.210	0.9310	-0.9310	1.0192	-1	-1.0000
62	1	74	1.227	0.9310	-0.9310	1.0192	-1	-1.0000
62	1	75	1.243	0.9326	-0.9326	1.0207	-1	-1.0000
62	1	76	1.260	0.9451	-0.9451	1.0192	-1	-1.0000
62	1	77	1.277	0.9577	-0.9577	1.0133	-1	-1.0000
62	1	78	1.294	0.9765	-0.9765	1.0074	-1	-1.0000
62	1	79	1.311	0.9969	-0.9969	1.0000	-1	-1.0000
62	1	80	1.327	1.0000	-1.0000	1.0000	-1	-1.0000
62	1	81	1.344	1.0000	-1.0000	1.0000	-1	-1.0000
62	1	82	1.361	1.0000	-1.0000	1.0000	-1	-1.0000
62	1	83	1.378	1.0000	-1.0000	1.0000	-1	-1.0000
62	1	84	1.394	1.0000	-1.0000	1.0000	-1	-1.0000
62	1	85	1.411	1.0000	-1.0000	1.0000	-1	-1.0000
62	2	1	0.000	-0.0000	0.0000	0.0000	1	0.0000
62	2	2	0.017	-0.0000	0.0000	0.0787	1	0.0000
62	2	3	0.034	-0.0000	0.0000	0.1449	1	0.0000
62	2	4	0.051	-0.0000	0.0000	0.2236	1	0.1097
62	2	5	0.067	-0.0069	0.0069	0.2929	1	0.1346
62	2	6	0.084	-0.0125	0.0125	0.3370	1	0.1540
62	2	7	0.101	-0.0153	0.0153	0.3559	1	0.1531
62	2	8	0.118	-0.0167	0.0167	0.3654	1	0.5363
62	2	9	0.135	-0.0194	0.0194	0.3701	1	0.0087
62	2	10	0.151	-0.0194	0.0194	0.3717	1	0.0087
62	2	11	0.168	-0.0194	0.0194	0.3717	1	0.0087
62	2	12	0.185	-0.0194	0.0194	0.3717	1	0.0087
62	2	13	0.202	-0.0194	0.0194	0.3717	1	0.0087
62	2	14	0.219	-0.0194	0.0194	0.3717	1	0.0087
62	2	15	0.235	-0.0194	0.0194	0.3717	1	0.0087
62	2	16	0.252	-0.0194	0.0194	0.3717	1	0.0087
62	2	17	0.269	-0.0194	0.0194	0.3717	1	0.0087
62	2	18	0.286	-0.0194	0.0194	0.3717	1	0.0087
62	2	19	0.302	-0.0194	0.0194	0.3717	1	0.0087
62	2	20	0.319	-0.0194	0.0194	0.3717	1	0.0087
62	2	21	0.336	-0.0194	0.0194	0.3717	1	0.0087
62	2	22	0.353	-0.0194	0.0194	0.3717	1	0.0087
62	2	23	0.370	-0.0194	0.0194	0.3717	1	0.0087
62	2	24	0.386	-0.0194	0.0194	0.3717	1	0.0087
62	2	25	0.403	-0.0194	0.0194	0.3717	1	0.0087
62	2	26	0.420	-0.0194	0.0194	0.3717	1	0.0087
62	2	27	0.437	-0.0194	0.0194	0.3717	1	0.0087
62	2	28	0.454	-0.0194	0.0194	0.3717	1	0.0087
62	2	29	0.470	-0.0194	0.0194	0.3717	1	0.0087
