Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
27.0000	1.0000	Decrease Desire	Triscuit	5.0000	3.0000	5.0000	5	1.0000	1.1597	0.3358	-0.7482	0.0000	0.3358	0.2382	1.0000	0.6406	0.6406	-0.0000	1.2960
27.0000	2.0000	Decrease Desire	MnMPeanuts	1.0000	5.0000	2.0000	2	-1.0000	1.2108	0.2692	-0.5395	0.0000	0.2692	0.1998	-1.0000	0.2264	0.2700	-0.0436	0.6815
27.0000	3.0000	Decrease Desire	IceCreamVanilla	6.0000	6.0000	6.0000	4	1.0000	1.0091	0.3028	-1.2007	0.0000	0.3028	0.1185	1.0000	0.1268	0.1471	-0.0203	0.3422
27.0000	4.0000	Decrease Desire	SkittlesSour	2.0000	2.0000	2.0000	6	-1.0000	1.0086	0.3527	0.5986	1.0000	0.5882	0.2581	1.0000	0.2904	0.2904	-0.0000	1.0702
27.0000	5.0000	Decrease Desire	Broccoli	5.0000	6.0000	6.0000	1	1.0000	0.9084	0.2355	1.3276	1.0000	0.5384	0.1895	-1.0000	0.0821	0.2015	-0.1194	0.8479
27.0000	6.0000	Decrease Desire	Mars	5.0000	5.0000	3.0000	4	1.0000	1.3613	0.3195	0.7967	1.0000	0.7394	0.2767	-1.0000	0.5565	0.5568	-0.0003	1.9677
27.0000	7.0000	Decrease Desire	PureFit	5.0000	5.0000	1.0000	4	-1.0000	1.2110	0.6224	-0.5732	0.0000	0.6224	0.2971	-1.0000	0.6313	0.6776	-0.0463	1.3519
27.0000	8.0000	Decrease Desire	Smarties	3.0000	6.0000	2.0000	5	-1.0000	1.0760	0.1513	-0.9122	1.0000	0.6053	0.2133	1.0000	0.4614	0.4614	-0.0000	1.2619
27.0000	9.0000	Decrease Desire	Asparagus	5.0000	5.0000	6.0000	3	1.0000	1.2778	0.5214	0.1475	1.0000	0.6725	0.1452	-1.0000	0.0876	0.0982	-0.0106	0.5190
27.0000	10.0000	Decrease Desire	GreenApple	5.0000	6.0000	6.0000	4	1.0000	0.7723	0.1680	-0.8084	0.0000	0.1680	0.0959	1.0000	0.1105	0.1255	-0.0149	0.3826
27.0000	11.0000	Respond Naturally	SkimMilk	5.0000	5.0000	5.0000	1	1.0000	1.1436	0.2523	0.3096	2.0000	0.8917	0.1428	1.0000	0.0047	0.0348	-0.0301	0.2040
27.0000	12.0000	Respond Naturally	BabyFoodSweetPotatos	1.0000	6.0000	5.0000	2	-1.0000	1.2443	0.5552	-1.0089	0.0000	0.5552	0.2301	-1.0000	0.4974	0.4974	-0.0000	1.2396
27.0000	13.0000	Respond Naturally	GreenGrapes	6.0000	5.0000	6.0000	4	1.0000	0.9081	0.2690	NA	0.0000	0.2690	0.1471	1.0000	-0.0947	0.0000	-0.0947	-0.2276
27.0000	14.0000	Respond Naturally	Raspberries	1.0000	1.0000	5.0000	4	-1.0000	1.0920	0.6044	-1.1694	0.0000	0.6044	0.2120	-1.0000	0.4148	0.4159	-0.0011	1.0806
27.0000	15.0000	Respond Naturally	FrozenPeaches	5.0000	6.0000	5.0000	2	1.0000	0.8910	0.2015	0.3921	0.0000	0.2015	0.1696	1.0000	0.0026	0.0136	-0.0110	-0.0475
