Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
27	1	1	0.0000	0.0000	0.0000	-1	-0.9156
27	1	2	-0.0389	-0.0389	0.0444	-1	-0.9513
27	1	3	-0.0816	-0.0816	0.0908	-1	-0.9631
27	1	4	-0.1295	-0.1295	0.1410	-1	-0.9606
27	1	5	-0.1917	-0.1917	0.2070	-1	-0.9843
27	1	6	-0.2552	-0.2552	0.2715	-1	-0.9950
27	1	7	-0.3336	-0.3336	0.3489	-1	-0.9989
27	1	8	-0.4522	-0.4522	0.4651	-1	-0.9998
27	1	9	-0.5387	-0.5387	0.5493	-1	-1.0000
27	1	10	-0.6142	-0.6142	0.6214	-1	-1.0000
27	1	11	-0.6832	-0.6832	0.6851	-1	-1.0000
27	1	12	-0.7355	-0.7355	0.7249	-1	-1.0000
27	1	13	-0.7819	-0.7819	0.7583	-1	-1.0000
27	1	14	-0.8225	-0.8225	0.7862	-1	-1.0000
27	1	15	-0.8497	-0.8497	0.8078	-1	-1.0000
27	1	16	-0.8724	-0.8724	0.8243	-1	-1.0000
27	1	17	-0.8927	-0.8927	0.8387	-1	-1.0000
27	1	18	-0.9121	-0.9121	0.8558	-1	-1.0000
27	1	19	-0.9262	-0.9262	0.8693	-1	-1.0000
27	1	20	-0.9361	-0.9361	0.8790	-1	-1.0000
27	1	21	-0.9410	-0.9410	0.8836	-1	-1.0000
27	1	22	-0.9441	-0.9441	0.8861	-1	-1.0000
27	1	23	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	24	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	25	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	26	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	27	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	28	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	29	-0.9456	-0.9456	0.8873	3.030303e-02	-1.0000
27	1	30	-0.9456	-0.9456	0.8873	1	-1.0000
27	1	31	-0.9456	-0.9456	0.8873	1	-1.0000
27	1	32	-0.9431	-0.9431	0.8873	1	-1.0000
27	1	33	-0.9376	-0.9376	0.8858	1	-1.0000
27	1	34	-0.9289	-0.9289	0.8824	1	-1.0000
27	1	35	-0.9143	-0.9143	0.8732	1	-1.0000
27	1	36	-0.8975	-0.8975	0.8635	1	-1.0000
27	1	37	-0.8775	-0.8775	0.8526	1	-1.0000
27	1	38	-0.8474	-0.8474	0.8378	1	-1.0000
27	1	39	-0.8220	-0.8220	0.8262	1	-1.0000
27	1	40	-0.7971	-0.7971	0.8163	1	-1.0000
27	1	41	-0.7680	-0.7680	0.8071	1	-1.0000
27	1	42	-0.7412	-0.7412	0.7961	1	-0.9958
27	1	43	-0.7119	-0.7119	0.7865	1	-0.9800
27	1	44	-0.6779	-0.6779	0.7797	1	-0.9478
27	1	45	-0.6504	-0.6504	0.7740	1	-0.9273
27	1	46	-0.6252	-0.6252	0.7701	1	-0.9084
27	1	47	-0.6020	-0.6020	0.7679	1	-0.7774
27	1	48	-0.5807	-0.5807	0.7667	1	0.5413
27	1	49	-0.5605	-0.5605	0.7663	1	1.0000
27	1	50	-0.5379	-0.5379	0.7663	1	1.0000
27	1	51	-0.5039	-0.5039	0.7663	1	1.0000
27	1	52	-0.4684	-0.4684	0.7663	1	1.0000
27	1	53	-0.4327	-0.4327	0.7663	1	1.0000
27	1	54	-0.3977	-0.3977	0.7663	1	1.0000
27	1	55	-0.3583	-0.3583	0.7695	1	1.0000
27	1	56	-0.3171	-0.3171	0.7729	1	1.0000
27	1	57	-0.2737	-0.2737	0.7762	1	1.0000
27	1	58	-0.2163	-0.2163	0.7785	1	1.0000
27	1	59	-0.1578	-0.1578	0.7836	1	0.9993
27	1	60	-0.0975	-0.0975	0.7914	1	0.9986
27	1	61	-0.0323	-0.0323	0.8039	1	0.9997
27	1	62	0.0249	0.0249	0.8139	1	1.0000
27	1	63	0.0799	0.0799	0.8230	1	1.0000
27	1	64	0.1363	0.1363	0.8321	1	1.0000
27	1	65	0.2307	0.2307	0.8403	1	1.0000
27	1	66	0.3177	0.3177	0.8497	1	1.0000
27	1	67	0.3877	0.3877	0.8611	1	1.0000
27	1	68	0.4519	0.4519	0.8691	1	1.0000
27	1	69	0.5155	0.5155	0.8790	1	1.0000
27	1	70	0.5778	0.5778	0.8901	1	1.0000
27	1	71	0.6342	0.6342	0.8992	1	1.0000
27	1	72	0.6892	0.6892	0.9083	1	1.0000
27	1	73	0.7439	0.7439	0.9186	1	1.0000
27	1	74	0.7993	0.7993	0.9323	1	1.0000
27	1	75	0.8346	0.8346	0.9375	1	1.0000
27	1	76	0.8600	0.8600	0.9409	1	1.0000
27	1	77	0.8765	0.8765	0.9443	1	1.0000
27	1	78	0.8819	0.8819	0.9455	1	1.0000
27	1	79	0.8842	0.8842	0.9461	1	1.0000
27	1	80	0.8843	0.8843	0.9462	1	1.0000
27	1	81	0.8853	0.8853	0.9473	1	1.0000
27	1	82	0.8856	0.8856	0.9477	1	1.0000
27	1	83	0.8863	0.8863	0.9482	1	1.0000
27	1	84	0.8892	0.8892	0.9505	1	1.0000
27	1	85	0.8944	0.8944	0.9545	1	1.0000
27	1	86	0.8999	0.8999	0.9587	1	1.0000
27	1	87	0.9047	0.9047	0.9621	1	1.0000
27	1	88	0.9078	0.9078	0.9645	1	1.0000
27	1	89	0.9121	0.9121	0.9668	1	1.0000
27	1	90	0.9180	0.9180	0.9691	1	1.0000
27	1	91	0.9238	0.9238	0.9725	1	1.0000
27	1	92	0.9350	0.9350	0.9773	1	1.0000
27	1	93	0.9511	0.9511	0.9832	1	1.0000
27	1	94	0.9744	0.9744	0.9900	1	1.0000
27	1	95	0.9877	0.9877	0.9944	1	1.0000
27	1	96	0.9956	0.9956	0.9974	1	1.0000
27	1	97	0.9995	0.9995	0.9997	1	1.0000
27	1	98	1.0000	1.0000	1.0000	1	1.0000
27	1	99	1.0000	1.0000	1.0000	1	1.0000
27	1	100	1.0000	1.0000	1.0000	1	1.0000
27	2	1	-0.0000	0.0000	0.0000	1	0.6043
27	2	2	-0.0101	0.0101	0.0196	1	0.6678
27	2	3	-0.0212	0.0212	0.0391	1	0.6908
27	2	4	-0.0331	0.0331	0.0587	1	0.7171
27	2	5	-0.0450	0.0450	0.0783	1	0.8260
27	2	6	-0.0673	0.0673	0.1069	1	0.8898
27	2	7	-0.0897	0.0897	0.1333	1	0.9481
27	2	8	-0.1115	0.1115	0.1566	1	1.0000
27	2	9	-0.1389	0.1389	0.1820	1	1.0000
27	2	10	-0.1731	0.1731	0.2133	1	1.0000
27	2	11	-0.2138	0.2138	0.2480	1	1.0000
