Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
27	1	1	0.000	0.0000	0.0000	0.0000	-1	-0.9156
27	1	2	0.017	-0.0558	-0.0558	0.0637	-1	-0.9668
27	1	3	0.034	-0.1213	-0.1213	0.1324	-1	-0.9575
27	1	4	0.050	-0.2106	-0.2106	0.2271	-1	-0.9916
27	1	5	0.067	-0.3026	-0.3026	0.3186	-1	-0.9987
27	1	6	0.084	-0.4728	-0.4728	0.4853	-1	-1.0000
27	1	7	0.101	-0.5872	-0.5872	0.5964	-1	-1.0000
27	1	8	0.118	-0.6862	-0.6862	0.6879	-1	-1.0000
27	1	9	0.134	-0.7601	-0.7601	0.7435	-1	-1.0000
27	1	10	0.151	-0.8201	-0.8201	0.7843	-1	-1.0000
27	1	11	0.168	-0.8591	-0.8591	0.8154	-1	-1.0000
27	1	12	0.185	-0.8884	-0.8884	0.8350	-1	-1.0000
27	1	13	0.202	-0.9163	-0.9163	0.8595	-1	-1.0000
27	1	14	0.218	-0.9344	-0.9344	0.8775	-1	-1.0000
27	1	15	0.235	-0.9414	-0.9414	0.8840	-1	-1.0000
27	1	16	0.252	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	17	0.269	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	18	0.285	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	19	0.302	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	20	0.319	-0.9456	-0.9456	0.8873	-1	-1.0000
27	1	21	0.336	-0.9456	-0.9456	0.8873	1	-1.0000
27	1	22	0.353	-0.9456	-0.9456	0.8873	1	-1.0000
27	1	23	0.369	-0.9414	-0.9414	0.8873	1	-1.0000
27	1	24	0.386	-0.9289	-0.9289	0.8824	1	-1.0000
27	1	25	0.403	-0.9079	-0.9079	0.8693	1	-1.0000
27	1	26	0.420	-0.8815	-0.8815	0.8546	1	-1.0000
27	1	27	0.437	-0.8382	-0.8382	0.8333	1	-1.0000
27	1	28	0.453	-0.8047	-0.8047	0.8186	1	-1.0000
27	1	29	0.470	-0.7629	-0.7629	0.8056	1	-1.0000
27	1	30	0.487	-0.7252	-0.7252	0.7892	1	-0.9927
27	1	31	0.504	-0.6764	-0.6764	0.7794	1	-0.9463
27	1	32	0.521	-0.6374	-0.6374	0.7712	1	-0.9178
27	1	33	0.537	-0.6039	-0.6039	0.7680	1	-0.8921
