Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
49	1	1	0.0000	0.0000	0.0000	1	0.3193
49	1	2	0.0163	0.0163	0.0626	1	0.4827
49	1	3	0.0289	0.0289	0.0937	1	0.3846
49	1	4	0.0358	0.0358	0.1141	1	0.0210
49	1	5	0.0358	0.0358	0.1214	1	0.0209
49	1	6	0.0358	0.0358	0.1214	1	0.0209
49	1	7	0.0358	0.0358	0.1214	1	0.0209
49	1	8	0.0358	0.0358	0.1214	1	0.0209
49	1	9	0.0358	0.0358	0.1214	1	0.0209
49	1	10	0.0358	0.0358	0.1214	1	0.0209
49	1	11	0.0358	0.0358	0.1214	1	0.0209
49	1	12	0.0358	0.0358	0.1214	1	0.0209
49	1	13	0.0358	0.0358	0.1214	1	0.0209
49	1	14	0.0358	0.0358	0.1214	1	0.0209
49	1	15	0.0358	0.0358	0.1214	1	0.0209
49	1	16	0.0358	0.0358	0.1214	1	0.0209
49	1	17	0.0358	0.0358	0.1214	1	0.0209
49	1	18	0.0358	0.0358	0.1214	1	0.0209
49	1	19	0.0358	0.0358	0.1214	1	0.0209
49	1	20	0.0358	0.0358	0.1214	1	0.0209
49	1	21	0.0358	0.0358	0.1214	1	0.0209
49	1	22	0.0358	0.0358	0.1214	1	0.0209
49	1	23	0.0358	0.0358	0.1214	1	0.0209
49	1	24	0.0358	0.0358	0.1214	1	0.0209
49	1	25	0.0358	0.0358	0.1214	1	0.0209
49	1	26	0.0358	0.0358	0.1214	1	0.0209
49	1	27	0.0358	0.0358	0.1214	1	0.0209
49	1	28	0.0358	0.0358	0.1214	1	0.0209
49	1	29	0.0358	0.0358	0.1214	1	0.0209
49	1	30	0.0358	0.0358	0.1214	1	0.0209
49	1	31	0.0358	0.0358	0.1214	1	0.0209
49	1	32	0.0358	0.0358	0.1214	1	0.0209
49	1	33	0.0358	0.0358	0.1214	1	0.0209
49	1	34	0.0358	0.0358	0.1214	1	0.0209
49	1	35	0.0358	0.0358	0.1214	1	0.0209
49	1	36	0.0358	0.0358	0.1214	1	0.0209
49	1	37	0.0355	0.0355	0.1214	1	0.0207
49	1	38	0.0342	0.0342	0.1214	1	0.0200
49	1	39	0.0342	0.0342	0.1214	3.939394e-01	0.0200
49	1	40	0.0342	0.0342	0.1214	-1	-0.2233
49	1	41	0.0270	0.0270	0.1328	-1	-0.7684
49	1	42	-0.0085	-0.0085	0.1725	-1	-0.8397
49	1	43	-0.0638	-0.0638	0.2352	-1	-0.5963
49	1	44	-0.1239	-0.1239	0.3527	-1	-0.4137
49	1	45	-0.1726	-0.1726	0.4839	-1	-0.3179
49	1	46	-0.2009	-0.2009	0.5838	-1	-0.3367
49	1	47	-0.2338	-0.2338	0.6817	-1	-0.4378
49	1	48	-0.2701	-0.2701	0.7533	-1	-0.6234
49	1	49	-0.3332	-0.3332	0.8193	-1	-0.7736
49	1	50	-0.4175	-0.4175	0.8735	-1	-0.8805
49	1	51	-0.5504	-0.5504	0.9262	-1	-0.9367
49	1	52	-0.7109	-0.7109	0.9672	-1	-0.9522
49	1	53	-0.8881	-0.8881	0.9994	-1	-0.9352
49	1	54	-1.0217	-1.0217	1.0210	-1	-1.0000
49	1	55	-1.1202	-1.1202	1.0490	-1	-1.0000
49	1	56	-1.2271	-1.2271	1.0899	-1	-1.0000
49	1	57	-1.3485	-1.3485	1.1302	-1	-1.0000
49	1	58	-1.4182	-1.4182	1.1489	-1	-1.0000
49	1	59	-1.4538	-1.4538	1.1527	-1	-1.0000
49	1	60	-1.4798	-1.4798	1.1536	-1	-1.0000
49	1	61	-1.4913	-1.4913	1.1536	-1	-1.0000
49	1	62	-1.4941	-1.4941	1.1536	-1	-1.0000
49	1	63	-1.4969	-1.4969	1.1536	5.151515e-01	-1.0000
49	1	64	-1.4977	-1.4977	1.1506	1	-1.0000
49	1	65	-1.4977	-1.4977	1.1437	1	-1.0000
49	1	66	-1.4918	-1.4918	1.1311	1	-1.0000
49	1	67	-1.4588	-1.4588	1.1143	1	-1.0000
49	1	68	-1.4064	-1.4064	1.0903	1	-0.9555
49	1	69	-1.3581	-1.3581	1.0775	1	-0.2405
49	1	70	-1.2830	-1.2830	1.0667	1	0.0120
49	1	71	-1.1455	-1.1455	1.0492	1	0.4589
49	1	72	-0.9539	-0.9539	1.0238	1	0.8527
49	1	73	-0.7006	-0.7006	0.9938	1	0.9564
49	1	74	-0.3825	-0.3825	0.9893	1	0.9858
49	1	75	-0.0832	-0.0832	0.9953	1	0.9272
49	1	76	0.1490	0.1490	1.0252	1	0.9168
49	1	77	0.4162	0.4162	1.0685	1	0.9775
49	1	78	0.6765	0.6765	1.1101	1	1.0000
49	1	79	0.8391	0.8391	1.1492	1	1.0000
